Report date,Well ,Project,Mid Night Depth (ft),Comments,Formation,Spud date,Avg. ROP (ft/hr),Flow rate (gpm),Min. RPM (rpm),Max. RPM (rpm),Max. WOB (kip),Min. WOB (kip),TFA (in²)
11/3/2016,BB-131,BAB,"12,775.00","R-1  DISCUSSED SP2R # 3 (MONITOR TORQUE & DRAG ALL TIME) R-2  MONITOR HOLE ALL TIME WITH TRIP TK & CHK TRIP SHEET   ** SCR @ 12775' WITH 71 PCF NDF      MP-1    20 SPM - 345 PSI, 30 SPM - 750 PSI      MP-2    20 SPM - 345 PSI, 30 SPM - 750 PS ** CUTTING BOX ON LOC.: EMPTY = 4 ; FULL = 12",THAMAMA SZ B IVL,25/01/1981,48.2,266.7,110,120,20,10,0.451
12/3/2016,BB-495,BAB,"9,760.00",R-1: DISCUSSED ABOUT LPR # 8 SP2R # 3. R-2: FILL UP CASING EVERY 5 JOINTS. R-3: CHROME JOINTS =59 & VAGT JOINTS =68. ** T-WREX IRON ROUGHNECK IS NOT WORKING. ,THAMAMA UNIT-8,22/05/2000 8:00:00 AM,0,,,,,,0.84
14/03/2016,BB-1085,BAB,"8,733.00","R-1 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK. SHALLOW TEST 8 1/2"" RSS/MWD @ 1000' OK  R-2 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK R-3 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK R-4 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK. SHALLOW TEST 8 1/2"" RSS OK  ",BAB MEMBER,24/02/2016 8:00:00 AM,0,,,,,,0.84
14/03/2016,BB-1085,BAB,"8,733.00","R-1 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK. SHALLOW TEST 8 1/2"" RSS/MWD @ 1000' OK  R-2 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK R-3 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK R-4 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK. SHALLOW TEST 8 1/2"" RSS OK  ",BAB MEMBER,24/02/2016 8:00:00 AM,0,,,,,,0.84
14/03/2016,BB-1099,BAB,"7,247.00",[R-1]: DISCUSSED SP2R # 5 [R-2]: BIT CONDITION - 1-1-WT-A- X- I - NO - BHA [R-3]:- BREAK CIRCULATION @ 3500'           - PERFORM KICK DRILL WHILE TRIPPING ,SHILAIF F'MTN,6/2/2016 12:00,0,451.5,,,,,0.778
14/03/2016,BB-1092,BAB,"15,591.00","R-1:- BOP TEST AS FOLLOWING :- * FLUSH THE LINES UNTIL SHAKER , * PRESS. TEST ANNULAR PREVENTOR + FSOV + COFFLEX HOSE +  CHOKE MASTER VALVE TO 300 - 3500 PSI OK . * PRESS TEST UPPER BOP PIPE RAMS + INNER MANUAL KILL +  INNER MANUAL CHOKE + FSOV 300 - 5000 PSI OK . * PRESS. TEST HCR KILL + HCR CHOKE + MANUAL IBOP  300 - 5000 PSI OK . * PRESS TEST HYD. IBOP 300 - 5000 PSI OK . * PRESS. TEST LOWER RAMS 300 - 5000 PSI . * PRESS. TEST BLIND RAMS + STAND PIPE MASTER VALVE  300 - 5000 PSI OK . R-2:- DISCUSSED LPR # 6 (WORKING AT HEIGHT) & SP2R # 5 R-3:- TOTAL 4"" DP'S L/D 76 JTS, OBSERVED STATIC LOSS RATE OF 2 BPH .",DENSE UNIT 13,12/2/2016 10:00,0,,,,,,0
15/03/2016,BB-1099,BAB,"7,247.00",[R-1]: DISCUSSED SP2R # 6 [R-2]:- PERFORM SECOND BALANCED CEMENT PLUG JOB AS FOLLOWS:         - PUMP 50 BBL OF 90PCF WEIGHTED SPACER          - PUMP 69 BBL OF 137 PCF BATCH MIXED SILICA SAND CEMENT SLURRY         - DISPLACE WITH CEMENT UNIT          - 19 BBL OF 90 PCF WEIGHTED SPACER         - 91 BBL (10 BBL UNDERDISPACE) OF CALCIUM FREE MUD ALL THE TIME RECIPROCATING STRING UP & DOWN.NO LOSSES DURING ALL CEMENT JOB.,SHILAIF F'MTN,6/2/2016 12:00,0,,,,,,0.778
20/02/2016,BB-1092,BAB,"6,845.00","R-1: - PUMP 30 BBL HI VIS EVERY CONNECTION         - HAD 60 BPH LOSSES WITH 700 GPM. R-2 :-  DISCUSSED LPR # 9 (BANNED ITEMS) & SP2R # 8. R-3:- INCREASED GPM TO 850        - REAM TWICE EVERY CONNECTION ACROSS HALUL & LAFFAN F/6350 FT TO 6755 FT. R-4:- HAD 30 BPH DINAMIC LOSSES. R-5:- HOLE FREE.        - CODUCTED KICK DRILL WHILE TRIPPING- GOOD RESPONSE. * * :- TOTAL ROTATING HRS ON 8""JAR = 92.5 HRS.      - TOTAL ROTATING HRS ON 9 5/8"" MOTOR = 58.5 HRS.\t\t\t\t\t\t \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t  \t\t\t \t\t\t\t\t\t\t\t\t\t\t\t\t\t \t\t\t\t\t\t\t\t\t\t\t\t\t\t ",TUWAYIL F'MTN,12/2/2016 10:00,83.7,912.2,110,110,20,15,1.037
21/02/2016,BB-1067,BAB,"8,300.00","R-1: DRILL FIRST 80 FT WITH CONTROLLED PARAMETERS: 430-550 GPM, 1900 PSI, WOB=10-25 KLB, TQ= 5-12 KLBS*FT.  R-2: DISCUSS SPPR #2: TORQUE AND DRAG SIMULATION. R-3: DRILLING PARAMETERS: 580 GPM, 2100 PSI, 130 RPM, 5-12 KLBS*FT, 20-30 KLBS. *PERFORM KICK DRILL WHILE DRILLING.",NAHR UMR ,,43.8,581.9,120,130,30,20,0.84
22/02/2016,BB-1092,BAB,"7,535.00","R-1:- HAD SEVERAL TIGHT SPOTS F/5290' TO/ 4700''.        - CHECKED THE REAMED STAND - FREE.        - LOSSES 35 BPH. R-2:-DISCUSSED LPR # 2 (P.T.W) & SP2R # 3. R-3:-HAD GOOD RESPONSE FROM THE CREW, SECURE THE WELL IN 2 MINUTES. R-4:-L/D 8"" JAR, 2X 12.25 RR, 9 5/8"" MUD MOTOR & 12.25"" PDC BIT. \t\t\t\t\t\t\t\t\t\t\t\t\t\t \t\t\t\t\t\t \t\t\t\t\t\t\t\t\t\t\t\t\t\t  \t\t\t\t\t\t\t\t\t\t\t\t\t\t ",SHILAIF F'MTN,12/2/2016 10:00,0,,,,,,1.037
23/02/2016,BB-1067,BAB,"9,488.00","R-1: DRLG PARAMETERS: 600GPM, 2200 PSI, WOB = 25-30 KLBS, 130-140 RPM, 7-14 KLBS*FT. WASH AND REAM EACH STAND DRILLED STARTING FROM 8600'. ADD H2S SCAVENGER FROM 8100'. ADD REINFORCING MATERIAL 14 PPB FROM 8560'. HAD SEVERE STICK&SLIP ON SLB TOOLS WHILE DRILLING. R-2: SPPR # 4: MINIMIZE STATIONARY TIME (4 MINS. MAX) ACROSS DEPLETED ZONE.",DENSE UNIT 18,,32.8,600,130,140,30,25,0.84
25/02/2016,BB-1085,BAB,400,"R-1 : DISCUSSED LPR # 05 CONFINED SPACE ENTRY. R-2 : CONTROLLED PARAMETERS : 650 GPM, 60 RPM, 10-15 KLBS, 600 PSI. R-3 : INCREASED GRADUALLY PARAMETERS TO 900 GPM, 95 RPM, 25-45 KLBS. R-4 : PUMP 30 BBL HI-VIS EVERY CONNECTION. ** WASH & REAM DOWN LAST SINGLE FOR EVERY DRILLED STAND. ",DAMMAM F'MTN,24/02/2016 8:00:00 AM,20.9,750,60,70,20,15,0.785
26/02/2016,BB-1085,BAB,940,R-1 : DISCUSSED LPR # 06: FALL PREVENTION. R-2 : PUMP 30 BBL HI-VIS EVERY CONNECTION. ** WASH & REAM DOWN LAST SINGLE FOR EVERY DRILLED STAND. R-3: PERFORMED FIRE DRILL. OBSERVED GOOD RESPONSE.  ***TIME TO MUSTER 2 MIN. ***TIME TO WEAR SUIT RESPONSE TEAM 2.5 MIN. ***TIME TO STARTED ATACKING FIRE: 6.5 MINUTES. ,,24/02/2016 8:00:00 AM,24.5,850,50,65,35,30,0.785
26/02/2016,BB-965,BAB,"10,575.00",R-1 MONITOR THE WELL VIA TRIP TANK AND TRIP SHEET R-2 CHECKED FLOAT EQUIPMENT. OK R-3 CONDUCTED THIS EXERCISE IN ORDER TO CHECK THE RESPONSE   OF DRILLING CREW TO SECURE THE WELL WITH 7IN LINER @  ROTARY TABLE\t\t\t\t\t\t\t\t\t\t\t\t\t ,THAMAMA ZONE G,2/2/2016 20:00,0,,,,,,0.778
29/02/2016,BB-1099,BAB,"7,247.00",R-1: MAINTAIN GOOD HOLE CLEANING . R-2: REMING PARAMATERS: RPM=80-120; WOB=2-10 KLBS; FLOW=500 GPM;  AIR=1000 SCFM; INTERMITTENT MUD RETURNS AT SURFACE. R-3: OBSERVED BIT/REAMER PACKING OFF AFTER CONNECTION AND  STALLING TDS. STARTED UP MUD PUMPS IN CONTROLLED MANNER. R-4: PUMPED 2X 100 BBL HI-VIS PILLS. CIRCULATED 2.5 CYCLES @ 500-950  GPM WITH 1000 SCFM. CIRCULATED 1 CYCLE WITH 950 GPM/NO AIR. R-5: PUMPED AND SPOTTED 250 BBL OF 75 PCF KCL PILL TO SECTION TD@7247. ,SHILAIF F'MTN,6/2/2016 12:00,16,501.6,100,120,30,20,0.785
1/3/2016,BB-965,BAB,"10,952.00","[R-1] WIPE LOG WITH 2-5 KLBS, 40 RPM, 230 GPM, 1150 PSI, 4-5 KLBS.FT\t\t\t\t\t\t [R-2] 5-8 KLBS, 40 RPM, 245 GPM, 1250 PSI, 2-4 KLBS.FT\t\t\t\t\t\t [R-3] 4-5 KLBS, 40 RPM, 245 GPM, 1300 PSI, 4-8 KLBS.FT\t\t\t\t\t\t [R-4] 4-5 KLBS, 40 RPM, 245 GPM, 1300 PSI, 4-8 KLBS.FT\t\t\t\t\t\t [R-5] 4-5 KLBS, 40 RPM, 245 GPM, 1300 PSI, 4-8 KLBS.FT\t\t\t\t\t\t [R-6] GOOD RESPONSE. TESTED ALL H2S SENSORS OK  \t\t\t\t\t\t [R-7] 15-20 KLBS, 110 RPM, 290 GPM, 1800 PSI, 6-8 KLBS.FT\t\t\t\t\t\t ",THAMAMA ZONE G,2/2/2016 20:00,34.3,279.2,90,110,18,8,0.351
3/3/2016,BB-1091,BAB,"8,650.00","NEXT LOCATIONS:   BB-1115 (WAITING ON SSP LOC HANDOVER FROM FIELD SERVICES). LOACTION CONSTRUCTION WITH ONE D8 ENGINE, LOC PREPERATION : 0 %.  BB-1100  (WAITING FOR RIG MOVE ROAD, AND LOCATION HANDOVER, ROAD MODIFICATIONS NEED TO BE ALTERED ON LOCATION).  TOTAL JOINTS ON LOCATION OF 4 1/2"" DRILL PIPE: 150 JOINTS.NEED ADDITIONAL 170 JOINTS OF 4 1/2"" DRILL PIPE.   TOTAL: 10  4"" DRILLPIPE STANDS MADE UP IN DERRICK.",DEN LST B/ THAM' Z B,13/02/2016 2:00:00 PM,50.6,612,100,125,24,18,0.84
4/3/2016,BB-131,BAB,"9,525.00","R-1: DISCUSSED SP2R # 2 (TORQUE & DRAG SIMULATION) NOTE:- LOADED ACTIVE SYSTEM WITH 15 PPB REINFORCEMENT MATERIAL               PRIOR ENTERING ZONE A ** SCR @ 9525' WITH 80 PCF OBM      MP-1    30 SPM - 230 PSI, 40 SPM - 310 PSI      MP-2    30 SPM - 230 PSI, 40 SPM - 300 PSI ** CUTTING BOX ON LOC.: EMPTY = 16 ; FULL = 24",THAMAMA SZ B IVL,25/01/1981,40.1,505.8,100,110,25,10,0.907
4/3/2016,BB-1091,BAB,"9,810.00"," BB-1115 (WAITING ON SSP LOC HANDOVER FROM FIELD SERVICES). LOACTION CONSTRUCTION WITH ONE D8 ENGINE, LOC PREPERATION : 0 %.  BB-1100  (WAITING FOR RIG MOVE ROAD, AND LOCATION HANDOVER, ROAD MODIFICATIONS NEED TO BE ALTERED ON LOCATION).  TOTAL JOINTS ON LOCATION OF 4 1/2"" DRILL PIPE: 320 JOINTS.  TOTAL: 57  4"" DRILLPIPE STANDS MADE UP IN DERRICK.",DEN LST B/ THAM' Z B,13/02/2016 2:00:00 PM,49.4,601.9,130,130,28,25,0.84
5/3/2016,BB-1091,BAB,"10,243.00","BB-1115 (WAITING ON SSP LOC HANDOVER FROM FIELD SERVICES). LOACTION CONSTRUCTION WITH 02 D8 ENGINE, LOC PREPERATION : 5.0 %. BB-1100  (WAITING FOR RIG MOVE ROAD, AND LOCATION HANDOVER, ROAD MODIFICATIONS NEED TO BE ALTERED ON LOCATION). TOTAL JOINTS ON LOCATION OF 4 1/2"" DRILL PIPE: 320 JOINTS. TOTAL: 57  4"" DRILLPIPE STANDS MADE UP IN DERRICK.",THAMAMA ZONE F,13/02/2016 2:00:00 PM,43.3,612,100,120,27,22,0.84
5/3/2016,BB-131,BAB,"9,525.00",R-1: DISCUSSED SP2R # 7 (USE RE-ENFORCEMENT MATERIALS FOR          THE HIGH DIFFERENTIAL PRESS. ZONES)  * CUTTING BOX ON LOC.:  EMPTY = 20 ; FULL = 4 ,THAMAMA SZ B IVL,25/01/1981,0,505.8,100,110,25,10,0.907
5/3/2016,BB-1085,BAB,"6,686.00",[R1] DISCUSSED LPR # 5 CONFINED SPACE ENTRY [R2] LOADED MUD SYSTEM W/3-5 % KCL PRIOR FIQA [R3] GOOD RESPONSE FROM CREW [R4] EVERY STAND PUMP 25 BBL HVP [R5] WASH & REAM STAND IN HALUL & LAFAN [R6] CONSTANT LOSSES IN 45 BBL/HR [R7] NO WATER WELL ON LOCATION [R8] WW RIG 86 REPAIRING HYDRAULIC SYSTEM. STILL FISH IN THE HOLE,,24/02/2016 8:00:00 AM,42.5,700,100,120,30,20,1.208
7/3/2016,BB-965,BAB,"14,981.00",[R-1] OBSERVED WELL AT THE SHOE AND EVERY 3000'.  [R-2] OBSERVED WELL AT THE SHOE AND EVERY 3000'.  [R-3] OBSERVED WELL AT THE SHOE AND EVERY 3000'.  ,THAMAMA ZONE G,2/2/2016 20:00,0,,,,,,0.351
10/3/2016,BB-1092,BAB,"15,591.00","R-1:- WOB : 8-12 KLBS, RPM : 130, TORQUE : 7-11 FT-KLB, FLOW : 300 GPM , SPP : 3100-3200 PSI  . R-2: CONNECTED TEMPORARY POWER CABLE TO TDS BLOWER . R-3:- DISCUSSED LPR # 6 (FALL PREVENTION) & SP2R # 2 R-4:- WOB : 10-15 KLBS, RPM : 130, TORQUE : 8-11.5 FT-KLB, FLOW :  300 GPM , SPP : 3100-3200 PSI, AVERAGE ROP = 65 FT /HR. R-5:- CIRC 4 CYCLE W/ 3200 PSI & 350 GPM . R-6:- HAD TO POH SLOW, WASH & REAM DOWN ON SEVERAL DEPTHS .  SCR AT 15591 FT  MP # 1 - 20 SPM = 420 PSI , 25 SPM = 600 PSI & 30 SPM = 800 PSI . MP # 2 - 20 SPM = 560 PSI, 25 SPM = 740 PSI & 30 SPM = 1020 PSI .",DENSE UNIT 13,12/2/2016 10:00,44.9,300,,130,15,10,0.451
10/3/2016,BB-1085,BAB,"7,310.00","R-1 PUMPED 40 BLS OF 118 PCF CLASS G CEMENT MAX PRESSURE: 200 PSI R-2 CHECKED H2S RIG SENSOR ALARMS OK. R-3 SCHLUMBERGER TESTED SIGNAL FOR TOOLS OK. R-4 5-10 KLBS, 70 RPM, 2-4 KLBS.FT, 400 GPM, 550 PSI  R-5 4-6 KLBS, 70 RPM, 2-4 KLBS.FT, 400 GPM, 550 PSI  ",SHILAIF F'MTN,24/02/2016 8:00:00 AM,0,400,60,70,6,4,0.782
12/3/2016,BB-1092,BAB,"15,591.00","R-1:- DISCUSSED LPR # 5 (CONFINED SPACE ENTRY) & SP2R # 4 R-2:-TOTAL 4"" HWDP'S  L/D 9 JTS,4¾"" DRLG JAR, WELL LOSSES 2 BPH. R-3:- GOOD RESPONSE FROM CREW  : 4 MINTS .",DENSE UNIT 13,12/2/2016 10:00,0,,,,,,0.451
17/03/2016,BB-495,BAB,"10,431.00","R-1: DISCUSSED ABOUT LPR # 3 SP2R # 2. R-2: DRILL L/C -1.30MIN. FC& SHOE 30 MIN. SHOE TRACK CEMENT-7 HRS. R-3 : CONDUCT FIRE DRILL CREW RESPONSE WAS GOOD.  NEXT LOCATION : BB-66: -FENCE AND SOLAR PANELS ARE NOT YET REMOVED. -RIG LESS OPERATION GOING ON.     SCR@ 10355 FT, MW=67PCF              20SPM           30SPM           40SPM  MP#1    320PSI           620PSI          1080PSI MP#3    320PSI           580PSI          1080PSI ",THAMAMA ZONE D,22/05/2000 8:00:00 AM,53.7,280.9,60,150,22,10,0.351
17/03/2016,BB-1091,BAB,"12,732.00","BB-1115. LOCATION CONSTRUCTION AT STANDSTILL 75 % LOCATION COMPLETED. CELLAR INSTALLED, TO BE CONFIRMED BY GEODETIC ON ORIENTATION. NO RADIO OPERATOR ON ND 113 FROM FEBUARY 23rd 2016 TILL DATE.",THAMAMA ZONE G,13/02/2016 2:00:00 PM,56.7,265.9,100,130,15,4,0.339
18/03/2016,BB-495,BAB,"11,400.00",R-1: DISCUSSED ABOUT LPR # 1 SP2R # 8. R-2: CONDUCTED KICK  DRILL WHILE TRIPPING.GOOD RESPONSE. R-3: 15BPH DYNAMIC LOSSES .  NEXT LOCATION: BB-66 *FENCE AND SOLAR PANELS ARE NOT YET REMOVED. *RIG LESS OPERATION IS GOING ON. ,THAMAMA ZONE D,22/05/2000 8:00:00 AM,49.7,250.8,100,140,20,10,0.351
27/02/2016,BB-1091,BAB,"7,425.00","R1:- DISCUSSED LPR # 07 PTW  NOTE :-   8 GREEN HATS ON LOCATION , 4 R/A , 2 F/M & 2 D/M",SHILAIF F'MTN,13/02/2016 2:00:00 PM,0,,,,,,1.037
2/3/2016,BB-1085,BAB,"3,208.00",[R1] PERFORMED SECOND TOP JOB 30 BBL 118 PCF SLURRY. (SQUEEZE TO 450 PSI) [R2] DISCUSSED LPR #2 PERMIT TO WORK. [R3] NO LOCATION WATER WELL (ND-86 IS SHUT DOWN STILL NOT FINISH 1ST WW) [R4] EVERY STAND PUMP 25 BBL HVP [R5] CONTROL RPM IN RUSH-90,RUS F'MTN,24/02/2016 8:00:00 AM,59,800,90,90,25,20,1.208
2/3/2016,BB-131,BAB,"7,748.00","R-1: DISCUSSED SP2R # 3 (MONITOR DRAG & TRQUE ALL THE TIME) R-2: FILL STRING EVERY 15 STD & MONITOR HOLE VIA TRIP TK AND         TRIP-IN SHEET ** SCR @ 7558' WITH 80 PCF OBM      MP-1    30 SPM - 190 PSI, 40 SPM - 260 PSI      MP-2    30 SPM - 180 PSI, 40 SPM - 260 PSI ** CUTTING BOX ON LOC.: EMPTY = 30 ; FULL = 10",NAHR UMR SHALE F'MTN,25/01/1981,16.8,505.8,100,110,20,15,0.907
6/3/2016,BB-965,BAB,"14,981.00","[R-1]: 5-10 KLBS,120 RPM, 280 GPM, 2450 PSI, 8-10 KLBS.FT [R-2]: 2 KLBS, 120 RPM, 280 GPM, 2320 PSI, 6-8 KLBS .FT [R-3]: TRIED TO PUMPOUT WITH 30 KLBS OVERPULL. BACK REAM  W/ 0 KLBS OVERPULL, 20 RPM, 280 GPM, 2400 PSI, 3-4 KLBS .FT [R-4]: 2 KLBS, 120 RPM, 280 GPM, 2320 PSI, 6-8 KLBS .FT [R-5]: HOLE CONDITION VERY GOOD [R-6]: OBSERVED WELL AT THE SHOE AND EVERY 3000'.  ",THAMAMA ZONE G,2/2/2016 20:00,36.8,280,110,120,10,8,0.351
8/3/2016,BB-1067,BAB,"17,520.00","R-1: DRILLING PARAMETERS: 280 GPM, 2900 PSI, 110-130 RPM, WOB=10-15 KLBS,TRQ=7-14K FT-LB\t\t\t\t **WASH UP & REAM DN EACH STAND.\t\t\t\t\t\t\t\t\t **MAINTAIN 1.0 PPB H2S SCAVENGER IN ACT SYSTEM.\t\t\t\t\t\t\t\t ** MIX SAFE LUBE 1.5% ACT SYSTEM.\t\t\t\t\t\t\t\t\t **FOLLOW THE GEOLOGIST INSTRUCTION.\t\t\t\t\t\t\t\t\t ** LOSS 06.50 BPH\t\t\t\t\t\t\t\t\t R-2: DISCUSSED LPR#4 ISOLATION & SP2R#5,SP2R#6 GOOD HOLE CLEANING&MONITOR MWT IN&OUT.\t\t\t\t R-3: CIRC AT 28OGPM,WASH UP&REAM DN 130-140 RPM ALL THE TIME DURING CIRC.\t\t\t\t\t ** DYNAMIC LOSS 10 BPH. R-4: POH - 500- 600 RPH, RPM- 65, SPM- 56, PRESS- 2950.\t\t\t\t\t\t\t\t SCR @ 17520' W/ 76 PCF MW: MP # 1  20 SPM / 750 PSI, 30 SPM / 1180 PSI MP # 2  20 SPM / 760 PSI, 30 SPM / 1200 PSI ",THAMAMA ZONE H,,34.3,280,110,130,15,10,0.37
8/3/2016,BB-1099,BAB,"7,247.00","R-1:DISCUSSED SP2R #6 R-2:LAY DOWN 5 1/2"" HWDP  DUE TO ACID JOB R-3:FILL THE STRING AFTER RIH EACH 10 STANNDS  NOTE PERFORM CMT TOP JOB  #3 PUMP 1 BBL CMT SLURRY CMT SURFACE OUT  PERFORM KICK DRILL WHILE TRIPPING  ",SHILAIF F'MTN,6/2/2016 12:00,0,,,,,,0.778
11/3/2016,BB-1092,BAB,"15,591.00","R-1:- DISCUSSED LPR # 1 (ROAD SAFETY RULES) & SP2R # 1 R-2:- GOOD RESPONSE FROM CREW, SECURED THE WELL IN 3 MINTS. R-3:- TOTAL 4"" DP L/D 50 JTS, WELL LOSSES 2 BPH . R-4:- GOOD RESPONSE FROM CREW , 1 MINTS & 50 SEC.",DENSE UNIT 13,12/2/2016 10:00,0,,,,,,0.451
11/3/2016,BB-495,BAB,"9,760.00","R-1: DISCUSSED ABOUT LPR # 1 SP2R # 7. R-2: DRILLING WITH CONTROL PARAMETERS. R-3: CONDUCTED FIRE DRILL .  ** T-WREX IRON ROUGHNECK IS NOT WORKING.     SCR@ 9760 FT, MW=79PCF               30SPM             40SPM MP#1    310PSI              410PSI MP#3    310PSI              410PSI ",THAMAMA UNIT-8,22/05/2000 8:00:00 AM,39.6,581.9,150,150,25,10,0.84
11/3/2016,BB-1099,BAB,"7,247.00","R-1: DISCUSSED SP2R # 3 R- 2: NO CIRCULATION, DUE TO NOZZLE PLUGGING R-3: APPLY 1000 PSI PRESSURE & CLEAR THE PLUG NOZZLES ",SHILAIF F'MTN,6/2/2016 12:00,0,,,,,,0.778
16/03/2016,BB-1099,BAB,"7,247.00","[R-1]: DISCUSSED SP2R # 2 [R-2]: APPLY 700 PSI , PRESSURE SLOWLY  DROP TO 600 PSI IN 30  MINUTES & HOLDING 600 PSI FOR 1 HR, AGAIN PRESSURE RAISE  TO 700 PSI DROP TO 600 PSI IN 30 MINUTES & HOLDING FOR 1 HR [R-3]: PERFORM KICK DRILL WHILE TRIPPING",SHILAIF F'MTN,6/2/2016 12:00,0,400,40,50,4,3,0.778
21/02/2016,BB-1091,BAB,"2,960.00","R1:- DISCUSSED LPR 07 PTW CRITICAL EQUIPMENT AND SPPR 6 MONITOR MUD WEIGHT  R2:- REDUCED DRILLING PARAMETERS IN RUS FORMATION TO 800 GPM AND 80 TDS RPM, ROP AVERAGE 60-70 FT/H",RUS F'MTN,13/02/2016 2:00:00 PM,54.8,802.6,80,80,25,20,1.037
21/02/2016,BB-1099,BAB,"7,239.00",R-1: DISCUSSED PERMIT TO WORK. R-2: WORKED STRING UP TO 400 KLBS/DOWN TO BLOCK WEIGHT.  APPLIED 24 KLBS TORQUE. NO SUCCESS. R-3: CIRCULATED HOLE AT 500 GPM/800-1000 AIR. PUMPED SODIUM   SILICATE PILL EVERY 30 MIN. FULL RETURNS.  R-4: DISCUSSED IN DETAILS JOB SPECIFIC RISKS AND CONTROLS AS PER JSA. ,SHILAIF F'MTN,6/2/2016 12:00,0,501.6,,,,,0.994
24/02/2016,BB-1067,BAB,"10,220.00","R-1 : DISCUSSED LPR# 01 ROAD SAFETY RULES,   SPPR #3: MONITOR TRQ&DRAG ALL THE TIME. R-2: DRLG PARAMETERS: 590GPM, 2200 PSI, WOB = 10-30 KLBS, 120-130 RPM, 6-15 KLBS*FT. WASH AND REAM EACH STAND DRILLED. ADD H2S SCAVENGER FROM 8100'. ADD REINFORCING MATERIAL 14 PPB FROM 8560'.",THAMAMA ZONE G,,33.3,591.9,130,140,30,28,0.84
26/02/2016,BB-1091,BAB,"7,425.00","R1:- DISCUSSED LPR # 5 CONFINED SPACE ENTRY AND SPPR # 3 MONITOR T&D. R2:- CONT/ DRILLING  AT 850 GPM, 10-15 KLB WOB, 80 RPM, ROP 50 FT/H. STOPPED AERATED MUD. LOSSES RATE 25-50 BBL/H. INCREASED MW TO 73 PCF WITH 10% KCL. R3:- At TD, pumped 2 X 50 bbl Hi-Vis Pills, Spot 280 bbl 74 PCF 10% KCL MUD FROM BOTTOM TO TOP OF FIQA. NOTE : - POOR PERFORMANCES WITH AL MANSOORI ""STANDARD"" MOTOR. LOW AVERAGE ROP (33 FT/H). NO POSSIBILITY TO INCREASE WOB DUE TO LIMIT ON MOTOR DIFFERENTIAL PRESSURE              - 8 GREEN HATS ON LOCATION , 4 R/A , 2 F/M & 2 D/M",SHILAIF F'MTN,13/02/2016 2:00:00 PM,32.8,852.8,85,85,20,15,1.037
1/3/2016,BB-1099,BAB,"7,247.00",R-1: MINIMIZE STATIONARY TIMES. R-2: LIMITED PULLING SPEED AT 8 MIN/STAND AND MAXIMUM OVERPULL  AT 30 KLBS. WORKED OUT/REAMED ALL OBSTURUCTIONS OVER 20 KLBS. R-3: CONTINIOUSLY FILLED ANNULUS VIA KILL LINE. NO RETURNS. R-4: NO FINDINGS REGARDS BIT/BHA APPEARANCE.  BIT DULL: 0-0-NO-A-N-I-NO-TD R-5: BAKER LOCKED SHOE TRACK JOINTS. ,SHILAIF F'MTN,6/2/2016 12:00,0,,,,,,0.785
3/3/2016,BB-1085,BAB,"4,700.00","[R1] F/3530' LOSSES RANGING 50-80 BBL/HR [R2] DISCUSSED LPR #3 GAS TESTS [R3] LOSSES IN 60 BBL/HR [R4] EVERY STAND PUMP 25 BBL HVP [R5] NO LOCATION WATER WELL (ND-86 IS SHUT DOWN, STILL NOT FINISH 1ST WW)",UMM ER RADHUMA F'MTN,24/02/2016 8:00:00 AM,66.3,750,100,100,30,25,1.208
15/03/2016,BB-1085,BAB,"9,206.00","R-1 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK. SHALLOW TEST 8 1/2"" RSS NEW MWD OK  R-2 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK R-3 OBSERVED HOLE EVERY 3000' FT, FILL CONTINEOUSLY WITH TRIP TANK R-4 15-20 KLBS, 130 RPM, 8-10 KLBS.FT, 600 GPM, 2050 PSI  R-5 15-20 KLBS, 130 RPM, 10-15 KLBS.FT, 600 GPM, 2050 PSI  ",BAB MEMBER,24/02/2016 8:00:00 AM,35,600,120,130,20,15,0.84
